product_id,title,product_description,category,rating,ratings_count,initial_price,discount,final_price,total_amount,seller_name,currency
16273460,Saree mall,Green Silk Blend Vichitra Ethnic Embelished Sarees,sarees,0.0,0,6599,73.0,1781.0,4817.27,AAR███LIF███YLE█████████LIM██████,INR
16287798,Saree mall,Olive Green Ethnic Motifs Silk Blend Banarasi Saree,sarees,0.0,0,5299,76.0,1271.0,4027.24,AAR███LIF███YLE█████████LIM██████,INR
16287654,Saree mall,Navy Blue Floral Linen Blend Banarasi Saree,sarees,4.1,359,4099,75.0,1024.0,3074.25,AAR███LIF███YLE█████████LIM████████████,INR
16287750,Saree mall,Green Floral Linen Blend Banarasi Saree,sarees,0.0,0,4099,76.0,983.0,3115.24,AAR███LIF███YLE█████████LIM██████,INR
16287690,Saree mall,Grey Floral Linen Blend Banarasi Saree,sarees,0.0,0,4099,72.0,1147.0,2951.28,AAR███LIF███YLE█████████LIM██████,INR
16287830,Saree mall,Black Floral Linen Blend Banarasi Saree,sarees,4.2,12,4099,76.0,983.0,3115.24,AAR███LIF███YLE█████████LIM██████,INR
16287694,Saree mall,Brown Floral Linen Blend Banarasi Saree,sarees,0.0,0,4099,72.0,1147.0,2951.28,AAR███LIF███YLE█████████LIM██████,INR
16287764,Saree mall,Purple Silk Cotton Banarasi Saree,sarees,4.1,129,4799,72.0,1343.0,3455.28,AAR███LIF███YLE█████████LIM██████,INR
14975360,KALINI,Yellow & Green Ethnic Motifs Fusion Saree,sarees,3.9,1194,2396,75.0,599.0,1797.0,VB ███ort███,INR
19233030,Satrani,Blue & Gold-Toned Woven Design Zari Silk Cotton Saree,sarees,0.0,0,4612,74.0,1199.0,3412.88,SAT███I F███ION███,INR
19823504,VAIRAGEE,Black Embellished Sequinned Celebrity Saree,sarees,4.2,19,9995,83.0,1699.0,8295.85,Viv███ In███nat██████,INR
19305196,MARGI DESIGNERS,Green & Gold-Toned Woven Design Zari Art Silk Kanjeevaram Saree,sarees,0.0,0,4499,62.0,1709.0,2789.38,M S███PER███ CO█████████RVI██████,INR
16293500,BELLEZIYA,Women Blue & White Printed Scarf,scarves,4.3,3,1249,65.0,437.0,811.85,BEA███ LI███TYL█████████,INR
16293432,BELLEZIYA,Women Blue & White Tie & Dye Dyed Scarf,scarves,4.7,6,1499,65.0,524.0,974.35,BEA███ LI███TYL█████████,INR
14487194,Lotus Botanicals,Ginger Root Dandruff-Control Shampoo with Tea Tree Oil 300 ml,shampoo-and-conditioner,4.0,45,495,50.0,247.0,247.5,Sup███om ███,INR
14472340,Earth Rhythm,Milk Protein Shampoo Bar  80g,shampoo-and-conditioner,4.1,21,379,25.0,284.0,94.75,EAR███RHY███ PR█████████ITE███,INR
16779444,FIXDERMA COSMETIC LABORATORIES,Women Strengthening Hair Conditioner - 300ml,shampoo-and-conditioner,4.8,5,1250,56.0,1250.0,700.0,Fix███ma ███ia █████████,INR
15880308,Sirona,Aloevera Post Shave Gel & Twin Blade Disposable Razor Combo,shaving-essentials,4.9,7,294,3.0,285.0,8.82,Sir███ Hy███ne █████████imi██████,INR
17332192,KISAH,Men Beige & Green Woven-Design Sherwani Set,sherwani,4.3,3,13099,62.0,4977.0,8121.38,Kis███App███ls █████████imi██████,INR
17332264,KISAH,Men Sherwani with Churidar & Dupatta Set,sherwani,0.0,0,13799,66.0,4691.0,9107.34,Kis███App███ls █████████imi██████,INR
17332220,KISAH,Men Cream-coloured & Grey Printed Cotton Sherwani Set,sherwani,3.8,8,16199,61.0,6317.0,9881.39,Kis███App███ls █████████imi██████,INR
17332288,KISAH,Men Beige & Lime Green Woven Design Sherwani With Jacket,sherwani,0.0,0,22199,66.0,7547.0,14651.34,Kis███App███ls █████████imi██████,INR
17332244,KISAH,Men Brown & Grey Printed Sherwani Set,sherwani,0.0,0,12599,58.0,5291.0,7307.42,Kis███App███ls █████████imi██████,INR
18719236,SPYKAR,Men Blue Slim Fit Faded Casual Shirt,shirts,2.9,12,2999,50.0,1499.0,1499.5,SPY███ LI███TYL█████████E L█████████,INR
18960048,The Indian Garage Co,Men White & Beige Striped Casual Shirt,shirts,4.2,128,1749,74.0,507.0,1294.26,Tru███t C███erc███,INR
18960188,The Indian Garage Co,Men White & Charcoal Grey Printed Cotton Casual Shirt,shirts,4.4,35,1749,74.0,454.0,1294.26,THE███DIA███ARA█████████,INR
18960016,The Indian Garage Co,Men Cream-Coloured Solid Casual Shirt,shirts,4.0,102,1749,74.0,454.0,1294.26,THE███DIA███ARA█████████,INR
18996778,U.S. Polo Assn.,U S Polo Assn Men Blue Gingham Checks Patch Pocket Checked Casual Shirt,shirts,4.2,10,2599,50.0,1559.0,1299.5,Sup███om ███,INR
18996772,U.S. Polo Assn.,U S Polo Assn Men Coral and Blue Striped 100% Cotton Casual Shirt,shirts,4.9,10,2799,50.0,1399.0,1399.5,ARV███ LI███TYL█████████LIM██████,INR
18719418,SPYKAR,Men Green Slim Fit Buffalo Checks Checked Casual Shirt,shirts,0.0,0,2799,55.0,1259.0,1539.45,SPY███ LI███TYL█████████E L█████████,INR
18960086,The Indian Garage Co,Men Green Slim Fit Horizontal Stripes Casual Shirt,shirts,4.5,23,1749,72.0,454.0,1259.28,THE███DIA███ARA█████████Y -██████,INR
18960098,The Indian Garage Co,Men Black & White Printed Casual Cotton Shirt,shirts,3.8,5,1749,76.0,419.0,1329.24,Tru███t C███erc███,INR
18971858,Sztori,Men Plus Size Printed Casual Shirt,shirts,4.0,43,2699,74.0,701.0,1997.26,Sup███om ███,INR
17304036,SPYKAR,Men Red and Navy Blue Tartan Checked Pure Cotton Slim Fit Casual Shirt,shirts,4.0,26,2199,60.0,2199.0,1319.4,Unknown Seller,INR
17377642,Roadster,The  Lifestyle Co Men Navy Blue Checked Pure Cotton Casual Shirt,shirts,4.0,94,1499,50.0,1499.0,749.5,Unknown Seller,INR
18463946,Lee,Men Pink Slim Fit Tartan Checks Checked Casual Shirt,shirts,4.5,15,2399,50.0,2399.0,1199.5,Unknown Seller,INR
13621622,U.S. Polo Assn.,Men Blue Regular Fit Printed Casual Shirt,shirts,4.4,41,2399,56.0,2399.0,1343.44,Unknown Seller,INR
13480184,Flying Machine,Men White & Grey Regular Fit Printed Casual Shirt,shirts,3.7,25,1699,56.0,1699.0,951.44,Unknown Seller,INR
17719808,Louis Philippe Jeans,Men Green & White Slim Fit Tartan Checked Pure Cotton Casual Shirt,shirts,4.5,18,2199,31.0,2199.0,681.69,Unknown Seller,INR
18759238,HERE&NOW,Women Yellow And Black Polka Dot Printed Casual Shirt,shirts,4.3,32,1399,47.0,741.0,657.53,Omn███ch ███ail███,INR
20394602,Cantabil,Men Black Solid Cotton Formal Shirt,shirts,4.4,38,1999,60.0,1999.0,1199.4,Unknown Seller,INR
13672974,WROGN,Men White & Red Regular Fit Checked Casual Shirt,shirts,4.1,250,2599,55.0,2599.0,1429.45,Unknown Seller,INR
13694492,Ecentric,Men Cream-Coloured Slim Fit Eco-Friendly Hemp Casual Sustainable Shirt,shirts,4.5,22,2499,35.0,1624.0,874.65,Ece███ic ███ia █████████,INR
21388884,French Connection,Slim Fit Striped Cotton Casual Shirt,shirts,4.3,58,2199,70.0,2199.0,1539.3,Unknown Seller,INR
13681812,Ecentric,Men Blue Slim Fit Solid Eco-Friendly Hemp Casual Sustainable Shirt,shirts,4.0,5,2499,35.0,1624.0,874.65,Ece███ic ███ia █████████,INR
21396820,Jack & Jones,Men Slim Fit Printed Casual Shirt,shirts,4.4,15,3499,65.0,3499.0,2274.35,Unknown Seller,INR
16042682,Nautica,Men Navy Blue Printed Casual Shirt,shirts,4.2,15,3599,50.0,1799.0,1799.5,SAN███ETA███ PV██████,INR
14519404,The Indian Garage Co,Men Khaki Casual Shirt,shirts,3.9,117,1749,74.0,489.0,1294.26,Tru███t C███erc███,INR
18996754,U.S. Polo Assn.,U S Polo Assn Men Brown Tartan Checks Checked Pure Cotton Casual Shirt,shirts,4.1,9,2599,50.0,1299.0,1299.5,ARV███ LI███TYL█████████LIM██████,INR
18927466,U.S. Polo Assn.,U S Polo Assn Men Blue Casual Shirt,shirts,4.0,69,2299,50.0,1149.0,1149.5,ARV███ LI███TYL█████████LIM██████,INR
17296250,CAVIO,Boys Green & Black Colourblocked Casual Shirt,shirts,4.3,20,1290,33.0,864.0,425.7,Pun███ Ap███els█████████,INR
17297320,Antony Morato,Men Black & Yellow Printed Casual Shirt,shirts,0.0,0,6999,50.0,3499.0,3499.5,ICO███ FA███ON █████████ PV██████,INR
17280264,HIGHLANDER,Men Sea Green & Pink Slim Fit Printed Cotton Casual Shirt,shirts,4.2,1246,1199,59.0,491.0,707.41,Fla███tar███mme██████,INR
17355950,Mast & Harbour,Men Coral Orange Solid Pure Cotton Casual Shirt,shirts,4.0,78,1999,74.0,519.0,1479.26,Tru███m R███il,INR
17313694,JAINISH,Men Coral Solid Classic Cotton Formal Shirt,shirts,3.0,5,1999,71.0,579.0,1419.29,IND███ NE███E P█████████MIT███,INR
17356740,Mast & Harbour,Men Navy Blue Pure Cotton Striped Casual Shirt,shirts,3.9,99,1899,73.0,512.0,1386.27,Tru███m R███il,INR
17320764,Bruun & Stengade,Men White Slim Fit Floral Printed Cotton Casual Shirt,shirts,0.0,0,6499,50.0,3249.0,3249.5,ICO███ FA███ON █████████ PV██████,INR
17363588,JAINISH,Men Navy Blue & White Printed Formal Shirt,shirts,3.8,4,1499,70.0,449.0,1049.3,IND███ NE███E P█████████MIT███,INR
17307612,Louis Philippe Jeans,Men Blue Slim Fit Checked Casual Cotton Shirt,shirts,4.3,23,2199,30.0,1539.0,659.7,Ret███Net███,INR
17345842,JC Collection,Women Blue Abstract Printed Casual Shirt,shirts,4.1,12,3499,45.0,1924.0,1574.55,Sup███om ███,INR
17322090,JAINISH,Men Grey Classic Pure Cotton Formal Shirt,shirts,3.3,18,1399,61.0,545.0,853.39,IND███ NE███E P█████████MIT███,INR
17354282,JAINISH,Men Navy Blue Classic Formal Shirt,shirts,4.0,23,999,45.0,549.0,449.55,IND███ NE███E P█████████MIT███,INR
17278954,KETCH,Men Grey Solid Slim Fit Cotton Casual Shirt,shirts,4.0,79,1249,62.0,474.0,774.38,Sup███om ███,INR
17289046,Roadster,The  Lifestyle Co. Women Pure Cotton Puff Sleeves Casual Shirt,shirts,3.7,23,1699,57.0,730.0,968.43,STR███LIN███PPA█████████ATE█████████,INR
17327438,Dream of Glory Inc,Men Pack Of 2 Black & White Casual Shirt,shirts,2.8,6,4398,58.0,1847.0,2550.84,OPE███CLO███NG █████████,INR
17300314,John Pride,Plus Size Olive Green Casual Cotton Shirt,shirts,3.8,11,1899,55.0,854.0,1044.45,Blo███Exi███riv█████████ed,INR
17307656,SIMON CARTER LONDON,Men White Slim Fit Floral Printed Casual Shirt,shirts,4.6,5,2799,60.0,1119.0,1679.4,Wes███ry ███din█████████d_M██████,INR
17313630,JAINISH,Men Blue Classic Formal Shirt,shirts,4.1,68,1999,71.0,579.0,1419.29,IND███ NE███E P█████████MIT███,INR
17342230,Pepe Jeans,Boys White Printed Casual Shirt,shirts,4.3,6,1599,55.0,671.0,879.45,Vis███ St███,INR
17331296,Fabindia,Men Blue Stripes Striped Cotton Casual Shirt,shirts,4.4,5,1699,56.0,1699.0,951.44,FAB███IA ███ITE███,INR
17345374,Pepe Jeans,Men Blue Printed Cotton Casual Shirt,shirts,4.0,34,2499,60.0,999.0,1499.4,Vis███ St███,INR
17355884,Mast & Harbour,Men Green & Navy Blue Checked Pure Cotton Casual Shirt,shirts,4.1,167,1999,65.0,699.0,1299.35,PRE███R A███REL███,INR
17322122,JAINISH,Men Blue & White Classic Printed Formal Shirt,shirts,4.0,2,1599,70.0,479.0,1119.3,IND███ NE███E P█████████MIT███,INR
17293106,DressBerry,Women Pink & White Slim Fit Floral Printed Casual Shirt,shirts,4.2,622,1599,59.0,591.0,943.41,Pat███a H███e,INR
17342236,Pepe Jeans,Boys Yellow & Blue Cotton Checked Casual Shirt,shirts,4.4,16,1599,55.0,671.0,879.45,Vis███ St███,INR
17322136,JAINISH,Men Blue Classic Pure Cotton Formal Shirt,shirts,4.0,5,1399,61.0,545.0,853.39,IND███ NE███E P█████████MIT███,INR
17375000,ColorPlus,Men Red Printed Casual Shirt,shirts,4.5,15,2399,30.0,1151.0,719.7,Ray███d L███ted███,INR
17355886,Mast & Harbour,Men Regular Fit Tartan Checks Casual Shirt,shirts,3.8,31,1999,75.0,499.0,1499.25,Tru███m R███il,INR
18045128,Gini and Jony,Boys Blue Classic Floral Printed Casual Shirt,shirts,3.5,6,1149,48.0,540.0,551.52,Gin███ Jo███Ltd███,INR
17289100,Roadster,The  Life Co. Spread Collar Pure Cotton Casual Shirt,shirts,4.3,7,1899,55.0,854.0,1044.45,STR███LIN███PPA█████████ATE█████████,INR
17313676,JAINISH,Men Burgundy Classic Smart Slim Fit Formal Shirt,shirts,4.0,11,1499,61.0,584.0,914.39,IND███ NE███E P█████████MIT███,INR
17302022,Pantaloons Junior,Boys Blue Solid Cotton Casual Shirt,shirts,4.4,77,799,14.0,687.0,111.86,Wes███ry ███din█████████d_P████████████,INR
17313952,KETCH,Men Navy Blue & Red Slim Fit Checked Casual Shirt,shirts,3.9,101,999,55.0,369.0,549.45,Sup███om ███,INR
17352294,Mast & Harbour,Men Black Solid Slim Fit Cotton Linen Casual Shirt,shirts,4.0,195,2099,63.0,776.0,1322.37,Tru███m R███il,INR
22326558,Dennis Lingo,Spread Collar Slim Fit Tartan Checked Pure Cotton Casual Shirt,shirts,3.3,26,2499,76.0,599.0,1899.24,Men███Bra███Tec█████████ Pr███████████████,INR
18960146,The Indian Garage Co,Men Dusty Pink Printed Casual Cotton Shirt,shirts,4.0,61,1749,74.0,454.0,1294.26,THE███DIA███ARA█████████,INR
18970712,Tommy Hilfiger,Boys Corduroy Casual Shirt,shirts,4.5,10,3299,40.0,1979.0,1319.6,PVH███VIN███ASH█████████TE ███████████████,INR
18960126,The Indian Garage Co,Men Peach-Coloured Printed Casual Cotton Shirt,shirts,4.1,21,1749,74.0,454.0,1294.26,Tru███t C███erc███,INR
18960118,The Indian Garage Co,Men Rust Orange Floral Print Cotton Casual Shirt,shirts,3.9,12,1749,71.0,507.0,1241.79,Tru███t C███erc███,INR
18970848,Tommy Hilfiger,Boys Green & Blue Tartan Checks Pure Cotton Casual Shirt,shirts,4.6,14,2799,40.0,1679.0,1119.6,PVH███VIN███ASH█████████TE ███████████████,INR
18969276,Ruhaans,Women Black Classic Casual Shirt,shirts,4.1,14,1399,54.0,643.0,755.46,SHI███BOA███RAD█████████,INR
18946970,YOVISH,Men Charcoal Smart Slim Fit Casual Shirt,shirts,3.8,4,3499,56.0,3499.0,1959.44,AV ███cra███,INR
18959846,bigbanana,Men Olive Green Classic Tartan Checks Casual Plus Size Shirt,shirts,3.5,11,2399,62.0,911.0,1487.38,DON███N A███REL█████████ LI██████,INR
13692666,M&H Our Water,Men Blue Sustainable Casual Shirt,shirts,3.7,51,1899,50.0,1899.0,949.5,Unknown Seller,INR
13692652,M&H Our Water,Men Rust Brown & Off-White Slim Fit Checked Sustainable Casual Shirt,shirts,4.2,78,2499,56.0,2499.0,1399.44,Unknown Seller,INR
13768790,Nautica,Men Blue & White Slim Fit Printed Smart Casual Shirt,shirts,4.3,40,3299,50.0,3299.0,1649.5,Unknown Seller,INR
13453254,DENNISON,Men Mauve Smart Slim Fit Solid Cotton Linen Casual Shirt,shirts,4.6,7,2199,74.0,2199.0,1627.26,Unknown Seller,INR
18450788,Nautica,Men Teal Blue And White Slim Fit Micro Checked Pure Cotton Casual Shirt,shirts,4.3,118,4299,56.0,4299.0,2407.44,Unknown Seller,INR
18690268,Dennis Lingo,Men Slim Fit Tropical Casual Shirt,shirts,4.6,5,1999,80.0,1999.0,1599.2,Unknown Seller,INR
13770578,Nautica,Men Blue & Grey Checked Classic Fit Casual Shirt,shirts,4.4,53,2799,50.0,2799.0,1399.5,Unknown Seller,INR
13675502,Flying Machine,Men Teal Blue & Yellow Regular Fit Checked Casual Shirt,shirts,4.1,108,1799,56.0,1799.0,1007.44,Unknown Seller,INR
18734674,Flying Machine,Men Solid Cotton Linen Casual Shirt,shirts,3.9,18,999,50.0,999.0,499.5,Unknown Seller,INR
13775106,RARE RABBIT,Men Black Regular Fit Solid Casual Shirt,shirts,4.4,63,3299,50.0,3299.0,1649.5,Unknown Seller,INR
13470886,Roadster,The  Lifestyle Co Greenturn Women Teal Blue Solid Longline ECOVERO Sustainable Shirt,shirts,4.1,203,1399,56.0,1399.0,783.44,Unknown Seller,INR
13722850,Roadster,X Discovery Adventures Women Olive Green Opaque Casual Shirt,shirts,4.4,39,1999,50.0,999.0,999.5,Tru███t C███erc███,INR
13675482,Flying Machine,Men Green & Black Regular Fit Checked Casual Shirt,shirts,3.8,44,1799,55.0,1799.0,989.45,Unknown Seller,INR
18443082,Marks & Spencer,Women Blue & White Pure Cotton Striped Longline Shirt,shirts,4.3,19,1999,15.0,1699.0,299.85,Ret███Net███,INR
20042586,Flying Machine,Men Off White Standard Slim Fit Printed Pure Cotton Casual Shirt,shirts,4.4,140,1799,45.0,1799.0,809.55,Unknown Seller,INR
20308616,Arrow,Men Maroon Original Slim Fit Pure Cotton Casual Shirt,shirts,4.0,64,2499,50.0,2499.0,1249.5,Unknown Seller,INR
20009218,Peter England,Men Off White Slim Fit Striped Formal Shirt,shirts,3.9,28,2299,30.0,2299.0,689.7,Unknown Seller,INR
20308496,Arrow,Men Black Original Slim Fit Pinstripes Opaque Pure Cotton Formal Shirt,shirts,4.3,70,2499,56.0,2499.0,1399.44,Unknown Seller,INR
20042696,Flying Machine,Men White Standard Slim Fit Solid Casual Shirt,shirts,3.9,102,1999,55.0,1999.0,1099.45,Unknown Seller,INR
20308670,Arrow,Men Self-Checked Original Slim Fit Formal Shirt,shirts,4.7,64,2399,40.0,1199.0,959.6,ARV███ LI███TYL█████████LIM██████,INR
19999300,Dennis Lingo,Men Navy Blue Slim Fit Tartan Checked Casual Shirt,shirts,4.4,16,2499,74.0,2499.0,1849.26,Unknown Seller,INR
19822716,Oxolloxo,Men Beige Classic Animal Semi Sheer Printed Casual Shirt,shirts,2.8,6,1849,64.0,1849.0,1183.36,Unknown Seller,INR
20308620,Arrow,Men Blue Original Slim Fit Grid Tattersall Checks Opaque Pure Cotton Formal Shirt,shirts,4.0,59,2499,50.0,2499.0,1249.5,Unknown Seller,INR
18960194,The Indian Garage Co,Men White Printed Casual Cotton Shirt,shirts,3.9,73,1749,72.0,349.0,1259.28,THE███DIA███ARA█████████,INR
19276504,Turtle,Men Beige Printed Cotton Slim Fit Casual Shirt,shirts,4.7,7,1399,40.0,839.0,559.6,Tur███ Li███ed,INR
19299798,Louis Philippe,Men Navy Blue Solid Slim Fit Formal Shirt,shirts,4.4,32,2799,56.0,2519.0,1567.44,Ret███Net███,INR
18903374,Levis,Women Blue Pure Cotton Casual Shirt,shirts,4.6,168,2599,45.0,2079.0,1169.55,Vis███ St███,INR
18947596,KASSUALLY,Women Green Slim Fit Denim Outdoor Denim Shorts,shorts,4.7,9,1799,67.0,593.0,1205.33,Khu███r A███arl███,INR
18946864,Cub McPaws,Girls Yellow Printed Shorts,shorts,4.5,20,1499,53.0,699.0,794.47,Poc███uch███Kid█████████,INR
18921438,Gini and Jony,Boys Black Denim Outdoor Shorts,shorts,4.6,28,1599,25.0,959.0,399.75,Ret███Net███,INR
13624708,Nike,Men Black Solid Standard Fit CHALLENGER DRI FIT Running Sports Shorts,shorts,4.4,376,1795,56.0,1795.0,1005.2,Unknown Seller,INR
18645102,DChica,Girls Black Skinny Fit High-Rise Cycling Shorts,shorts,4.3,16,599,53.0,599.0,317.47,Unknown Seller,INR
13695234,HRX by Hrithik Roshan,"HRX By Hrithik Roshan Women Medieval Blue,Wild Lime,Wet Weather Colourblock Regular Fit Bio-Wash Lifestyle Shorts",shorts,4.4,150,1499,30.0,1049.0,449.7,Omn███ch ███ail███,INR
13610026,HRX by Hrithik Roshan,HRX By Hrithik Roshan Men Black Forest & Golden Poppy Colourblock Regular Fit Rapid-Dry Antimicrobial Running Shorts,shorts,4.2,84,1899,40.0,1139.0,759.6,Omn███ch ███ail███,INR
16051700,Miaz Lifestyle,Women White Set Of 2 Biker Shorts,shorts,0.0,0,1999,52.0,959.0,1039.48,Mia███ife███le,INR
14561272,ASICS,Court M 7In   Men Black Solid Mid-Rise Tennis Shorts,shorts,5.0,5,2299,50.0,1149.0,1149.5,Spo███ IQ███,INR
16051704,Miaz Lifestyle,Women Pack Of 2 Beige & White Sports Shorts,shorts,0.0,0,1999,71.0,579.0,1419.29,Mia███ife███le,INR
14494548,CUTECUMBER,Girls Pack Of 2 Printed Mid-Rise Regular Shorts,shorts,4.3,11,650,56.0,650.0,364.0,CUT███MBE███ESI█████████TD,INR
14496210,CUTECUMBER,Girls Pack of 2 Floral Printed Mid-Rise Regular Shorts,shorts,4.6,46,650,56.0,650.0,364.0,CUT███MBE███ESI█████████TD,INR
16043840,BRINNS,Women Dark Grey Solid Mid Rise Regular Shorts,shorts,0.0,0,1699,60.0,679.0,1019.4,BRI███ RE███L L███,INR
18942852,FITINC,Women Blue Skinny Fit High-Rise Training or Gym Sports Shorts with Antimicrobial Technology,shorts,4.4,14,999,55.0,449.0,549.45,Fit███ Ap███els█████████Lim██████,INR
18650484,CLUB A9,Women Pink Floral Printed Shorts,shorts,4.5,14,699,54.0,321.0,377.46,ADI███ AP███ELS███,INR
19024468,Blackberrys,Men Pure Cotton Printed Slim Fit Shorts,shorts,4.1,9,1695,40.0,1017.0,678.0,Moh███Clo███ng █████████Ltd███,INR
17333612,UNDER ARMOUR,Women Mustard Yellow Play Up 3.0 Colourblocked Shorts,shorts,3.6,10,2499,25.0,1874.0,624.75,Sup███om ███,INR
17332648,Tommy Hilfiger,Women Red & Navy Blue Printed Chino Shorts,shorts,4.7,9,2999,40.0,1499.0,1199.6,Fla███ech███tai███,INR
15177608,HRX by Hrithik Roshan,Boys Green Shorts,shorts,4.5,61,1399,30.0,979.0,419.7,Omn███ch ███ail███,INR
18947600,KASSUALLY,Women White Printed Slim Fit High-Rise Denim Outdoor Hot Pants Shorts,shorts,4.7,38,1899,66.0,645.0,1253.34,Khu███r A███arl█████████,INR
18658050,Allen Solly,Men Brown Printed Slim Fit Shorts,shorts,4.6,13,1799,40.0,1079.0,719.6,Wes███ry ███din█████████d_M██████,INR
17341550,TIED RIBBONS,Multi Coloured Human Face Statue Figurine Showpiece,showpieces,0.0,0,2499,75.0,624.0,1874.25,TIE███IBB███,INR
13572038,Shae by SASSAFRAS,Women Green & Red Pure Cotton Printed Maxi Tiered Skirt,skirts,4.3,51,1999,60.0,799.0,1199.4,ARD███ Re███l C███,INR
17367638,Berrylush,Navy Blue Self-Design Bling it On Skirt,skirts,4.3,16,1199,26.0,983.0,311.74,AJN███S T███ SO█████████RIV████████████,INR
17299116,Clora Creation,Black & Gold-Toned Ethnic Motifs Print Rayon Ethnic Flared Maxi Skirt,skirts,0.0,0,1599,60.0,639.0,959.4,Clo███Cre███on,INR
17306258,Purple Feather,Women Solid Midi Pencil Skirt,skirts,4.2,81,1499,71.0,434.0,1064.29,RD ███ERP███ES,INR
17332132,Mayra,Women Pink Solid Accordion Pleated Flared Maxi Skirt,skirts,3.8,13,1895,70.0,568.0,1326.5,May███Fas███n I██████,INR
17367634,Berrylush,Black Animal Printed Wrap it Up Skirt,skirts,4.3,43,1399,74.0,363.0,1035.26,Sup███om ███,INR
17745816,Lancer,Men Navy Blue Textile Running Non-Marking Shoes,sports-shoes,4.0,6,1999,40.0,1999.0,799.6,Unknown Seller,INR
17631178,Slazenger,Men White Woven Design Walking Shoes,sports-shoes,3.7,127,3599,56.0,3599.0,2015.44,Tru███m R███il,INR
13686682,Campus,Women White Mesh Walking Shoes,sports-shoes,4.1,452,799,6.0,751.0,47.94,CAM███ AC███EWE█████████D,INR
14480064,AfroJack,Men Black Textile Long Distance Running Non-Marking Shoes,sports-shoes,3.1,46,3995,80.0,799.0,3196.0,WIN███INT███ATI██████,INR
10667394,Campus,Men Navy Blue Mesh Madrid Running Shoes,sports-shoes,4.1,35,1499,37.0,944.0,554.63,CAM███ AC███EWE█████████D,INR
20071104,ADIDAS,Men Striped Amalgo M Running Shoes,sports-shoes,4.5,149,4299,56.0,2794.0,2407.44,Fla███tar███mme██████,INR
20072084,ADIDAS,Women Woven Design Runfalcon 3.0 Running Shoes,sports-shoes,4.1,22,5999,56.0,3599.0,3359.44,Fla███tar███mme██████,INR
20071622,ADIDAS,Men Woven Design Znchill Running Shoes,sports-shoes,3.2,21,11999,56.0,7199.0,6719.44,Fla███tar███mme██████,INR
20071558,ADIDAS,Men Striped Pep Run M Running Shoes,sports-shoes,4.1,231,3599,56.0,2339.0,2015.44,Fla███tar███mme██████,INR
20071402,ADIDAS,Men Rokr Trail Trekking Shoes,sports-shoes,4.5,149,4599,56.0,4599.0,2575.44,Fla███tar███mme██████,INR
20070948,ADIDAS,Men Hitrail Mid WPN Trekking Shoes,sports-shoes,4.1,52,5999,56.0,5999.0,3359.44,Fla███tar███mme██████,INR
20070966,ADIDAS,Men Colourblocked Hikelacer Trekking Shoes,sports-shoes,4.2,36,4799,56.0,2879.0,2687.44,Fla███tar███mme██████,INR
20075460,UCLA,Men Olive Green Mesh Walking Non-Marking Shoes,sports-shoes,3.7,3,4199,74.0,1091.0,3107.26,GUR███PA ███EST█████████NY,INR
20071236,ADIDAS,Unisex Printed Predator Accuracy.4 Football Shoes,sports-shoes,4.3,57,5299,56.0,5299.0,2967.44,Fla███tar███mme██████,INR
22054912,UNDER ARMOUR,Men Woven Design HOVR Infinite 4 Running Shoes,sports-shoes,3.9,18,13499,56.0,13499.0,7559.44,Sup███om ███,INR
14208408,TRASE,Boys Navy Blue & White Sand-I Running Shoes,sports-shoes,4.2,20,999,56.0,999.0,559.44,Unknown Seller,INR
11441718,Duke,Men Black & Red Woven Design Running Shoes,sports-shoes,4.2,50,2695,75.0,2695.0,2021.25,Unknown Seller,INR
19324484,ELEVAR,Men ARC RACER All Purpose Sports Shoes,sports-shoes,3.7,6,6490,56.0,6490.0,3634.4,Unknown Seller,INR
11627996,Yuuki,Men Black Mesh Running Shoes,sports-shoes,4.2,56,2999,67.0,2999.0,2009.33,Unknown Seller,INR
11963938,FAUSTO,Men Grey Mesh Walking Shoes,sports-shoes,3.9,8,899,1.0,899.0,8.99,Unknown Seller,INR
19334944,ELEVAR,Men Black FLYBOLT Running Sports Shoes,sports-shoes,3.2,11,5490,56.0,5490.0,3074.4,Unknown Seller,INR
11986876,FAUSTO,Men Blue Mesh Walking Shoes,sports-shoes,4.3,9,899,1.0,899.0,8.99,Unknown Seller,INR
19334760,ELEVAR,Women Grey HYPERFLO Training & Gym Sports Shoes,sports-shoes,3.0,4,5490,56.0,5490.0,3074.4,Unknown Seller,INR
19334942,ELEVAR,Men Grey FLYBOLT Running Sports Shoes,sports-shoes,4.3,6,5490,56.0,5490.0,3074.4,Unknown Seller,INR
13484354,Puma,Women Black Eternity Nitro Running Shoes,sports-shoes,4.3,19,12999,56.0,12999.0,7279.44,Pum███por███Ind█████████td.█████████,INR
11960808,Campus,Men Navy Blue Running Shoes,sports-shoes,4.2,76,1499,56.0,659.0,839.44,CAM███ AC███EWE█████████D,INR
19102564,Puma,Men Fluorescent Green Velocity Nitro 2 Running Shoes,sports-shoes,4.3,58,11999,25.0,11999.0,2999.75,Omn███ch ███ail███,INR
11400234,Yuuki,Men Charcoal Grey Mesh Walking Shoes,sports-shoes,3.9,38,2499,72.0,2499.0,1799.28,Unknown Seller,INR
14323336,TRASE,Women Pink & Yellow Mesh Running Shoes,sports-shoes,3.9,23,1299,56.0,1299.0,727.44,Unknown Seller,INR
